"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"SPTAN1",-0.430941287229347,6.12711731091684,-2.2998144734727,0.023751167927155,0.303774507203811,-3.64397050506019,"No"
"NATD1",-0.504684343039579,5.35092713463111,-2.2992423489372,0.0237850444403803,0.303774507203811,-3.64516393184697,"No"
"P4HA2",0.968389934791388,8.58619422022414,2.29906563313132,0.0237955167075705,0.303774507203811,-3.64553250021641,"No"
"SPATS2",0.644935556605367,6.38294032883049,2.29896024035444,0.0238017642716856,0.303774507203811,-3.64575230136024,"No"
"HNRNPAB",0.618086627915417,11.062370438114,2.29877999231725,0.0238124525229364,0.303774507203811,-3.64612819569725,"No"
"RPL35A",-0.451693498623795,9.66935360014019,-2.29840940867206,0.0238344404891208,0.303826394024476,-3.64690093938617,"No"
"GBA1",0.477546233185519,5.63389523615595,2.29764020448543,0.0238801370971004,0.304115293671777,-3.6485045377642,"No"
"MMP9",2.3441458494751,8.93301309197654,2.29725135275784,0.0239032672441615,0.304115293671777,-3.64931501570124,"No"
"HSD17B10",0.788786099254164,9.45656954963178,2.29712282248422,0.0239109169791482,0.304115293671777,-3.64958288277728,"No"
"BORA",1.18352648078973,6.48106245796591,2.29651910049049,0.0239468775817524,0.304204044121173,-3.65084090892175,"No"
"NISCH",-0.511385258025284,7.34670345034055,-2.29640329853309,0.0239537807539086,0.304204044121173,-3.65108218173437,"No"
"GET3",0.544305758132057,7.24147616487824,2.29580240459461,0.0239896293475539,0.304431269429961,-3.65233396848759,"No"
"ARL8B",0.562540754325713,9.16351617456215,2.29547235983642,0.0240093395278777,0.304453509615286,-3.6530213968862,"No"
"ANKRD10-IT1",-0.374934247699813,7.72645965069419,-2.29453982972947,0.0240651071344811,0.304932605648724,-3.65496322958631,"No"
"DHDDS",0.405708503426147,6.29920365708506,2.29414701939374,0.0240886323205093,0.305002742615321,-3.65578098020655,"No"
"PGAP1",-0.991744281718653,4.7540036665733,-2.29313270245897,0.0241494729545419,0.305544898859181,-3.65789200719599,"No"
"MRGBP",0.717709360458668,5.70571679414346,2.29229439494332,0.024199858389736,0.305954063489622,-3.65963609449415,"No"
"VANGL1",0.900273742040445,6.84324483658003,2.29120683691983,0.0242653627584709,0.306553621614841,-3.66189790295818,"No"
"FAU",-0.457786016835476,12.15938532337,-2.29063255264172,0.0243000152896699,0.306762814014195,-3.66309186608292,"No"
"ZNF33B",-0.581868482737545,4.81387427658827,-2.28797256961191,0.0244610890011825,0.308433763596176,-3.66861863569561,"No"
"GOLGA8A",-0.986659309477742,6.9722511580734,-2.28764445383845,0.0244810228807227,0.308433763596176,-3.66929998305664,"No"
"SIK2",-0.575624863129685,5.26545957580369,-2.28747323450932,0.0244914305772827,0.308433763596176,-3.66965549344117,"No"
"UQCR11",0.484089372398701,8.34900350880057,2.28724766365707,0.0245051480219446,0.308433763596176,-3.67012382036492,"No"
"MFSD14B",0.516076840137215,8.4419664337275,2.28643419028561,0.0245546732987868,0.308827842067976,-3.67181240224832,"No"
"SPINK4",0.572016355354291,4.31093020015178,2.28548637723981,0.0246124885237794,0.309246458237007,-3.6737791711151,"No"
"EGFLAM",-0.923215211679089,6.36386390400064,-2.28529072721768,0.0246244378093641,0.309246458237007,-3.67418506670328,"No"
"FGF7P6",-1.34018661522257,5.94508428417543,-2.28375020545072,0.0247187034905227,0.310191667251334,-3.67737995826414,"No"
"DBF4B",0.426433160424837,4.39899240732218,2.28346330285131,0.0247362943331251,0.310191667251334,-3.6779747554004,"No"
"FBXO22",0.601922967793905,6.16363239020465,2.28290850571477,0.0247703418473727,0.310380954967207,-3.67912475499016,"No"
"HSPE1",0.695959232764825,9.84871479967977,2.28260377188307,0.0247890607017653,0.310380954967207,-3.67975631077462,"No"
"AFF4",-0.570004974376665,5.99998994552096,-2.28174662925171,0.0248417791167666,0.310380954967207,-3.68153232403989,"No"
"TRIOBP",-0.482335775932495,6.95078766637091,-2.28173606966101,0.0248424291976595,0.310380954967207,-3.68155419999562,"No"
"EIF2S2",0.578876785375507,8.33332103139059,2.28172801104555,0.0248429253208977,0.310380954967207,-3.6815708947031,"No"
"MED14",0.426265277627199,5.42131996698212,2.28133800400721,0.0248669462705626,0.310399434314539,-3.68237879405071,"No"
"PLAC1",1.36724919379019,4.24814568591581,2.2811096379278,0.0248810210707478,0.310399434314539,-3.68285179744273,"No"
"NAXE",0.805647833809648,9.60075633490218,2.27991820900023,0.0249545657563586,0.311088020465665,-3.68531886486917,"No"
"KRT5",-2.90067458842609,6.65875302320499,-2.27843190188628,0.0250465809276007,0.312005681885777,-3.68839492913625,"No"
"EREG",-0.476786273559683,4.29520258438974,-2.27812011039699,0.0250659213456769,0.312017349849197,-3.68903998783426,"No"
"ABRACL",1.16055555368621,8.88089806299355,2.27662835982892,0.0251586365813162,0.312781612727528,-3.69212515558271,"No"
"CTSA",0.644923189365255,9.51804499552064,2.27653874204441,0.0251642161000559,0.312781612727528,-3.69231044178643,"No"
"RNF149",0.554442444351627,9.19273113239726,2.27543004732335,0.0252333324997824,0.31341092981781,-3.69460215100226,"No"
"LOC105372733",-1.000077928485,4.95495407872545,-2.27411612923912,0.0253154588158284,0.313948527067054,-3.69731678214877,"No"
"PYCR1",0.757243912637551,7.94469365769115,2.27395247191511,0.0253257046516012,0.313948527067054,-3.69765481031625,"No"
"AP2S1",0.537004841158247,9.22175638148823,2.27384925419268,0.0253321685164404,0.313948527067054,-3.69786799162186,"No"
"ZRANB2-AS1",0.351748757085704,3.71991052264653,2.27288183423094,0.0253928224155452,0.314470351521661,-3.69986564074519,"No"
"CEP85L",-0.912138395742884,7.10134631665411,-2.27245782789215,0.0254194463928219,0.31457028769628,-3.70074094416432,"No"
"LDHA",0.680922223292677,12.1088435238345,2.27203293260579,0.0254461508168954,0.314671072902732,-3.70161793739861,"No"
"RAB4B",0.470737640172593,6.44340259132116,2.27148252782018,0.0254807801249655,0.314708781710059,-3.70275376874972,"No"
"UQCC5",0.634534809688917,5.84208632949399,2.27139445460688,0.0254863251909821,0.314708781710059,-3.70293549654381,"No"
"ITGA2",-1.1757065720369,6.80220618738858,-2.27074209593343,0.0255274305740696,0.314986941741467,-3.7042813604912,"No"
"CKAP5",0.73503157402548,7.6991847466201,2.26999557644364,0.025574540595155,0.315314911256199,-3.70582106435219,"No"
"STIL",1.41688948652143,6.58978039969884,2.26969713159032,0.0255933957030583,0.315314911256199,-3.70643648415422,"No"
"RPL9",-0.377478980521726,13.1351104319709,-2.26943755824365,0.0256098049309771,0.315314911256199,-3.70697168908345,"No"
"MICAL2",1.14817280330135,7.61292353775289,2.26821983151447,0.0256869084935275,0.315934515246117,-3.70948175090649,"No"
"SCAPER",-0.731866699492972,5.37254108156432,-2.26798776441039,0.0257016255644001,0.315934515246117,-3.70995996791975,"No"
"JMJD7-PLA2G4B",-0.394587880023488,6.45766331267983,-2.267760685935,0.0257160334457734,0.315934515246117,-3.71042786291619,"No"
"PTGS2",-3.02126277696498,4.37856803063788,-2.26743418006615,0.0257367623326361,0.315960223452217,-3.71110055510484,"No"
"FNDC1",1.95554655801989,7.56377375465639,2.26640225613919,0.0258023727296867,0.31649449153809,-3.71322603801218,"No"
"GTPBP2",0.423670170620333,5.42899099742445,2.26612516271748,0.0258200155340645,0.31649449153809,-3.71379662892778,"No"
"KMO",2.34181403783711,6.24357829093176,2.26586978570729,0.0258362850235175,0.31649449153809,-3.7143224465674,"No"
"TPM2",-0.533235997283879,5.9117611726728,-2.26534238185695,0.0258699132510669,0.316677624013421,-3.71540819713451,"No"
"PSMC4",0.803169009890024,8.67371011994392,2.26316829310089,0.0260089436311772,0.318149805427834,-3.71988156004738,"No"
"CARD10",-0.650425110775815,6.04396787543441,-2.26095938464179,0.0261508727715978,0.319465680968829,-3.72442266165564,"No"
"POLR2J3",-0.861006956402957,5.56875148385709,-2.26090767448533,0.0261542034437144,0.319465680968829,-3.72452892087334,"No"
"TG",0.447957759782335,3.90720396677552,2.26013259155343,0.0262041715311515,0.319845589733004,-3.72612138043053,"No"
"BEGAIN",-0.576045897402307,4.09465867937423,-2.2590752938338,0.0262724686893301,0.320236868098238,-3.72829288715364,"No"
"RELL2",0.603757123343402,5.89524129761407,2.25905153571543,0.0262740051624778,0.320236868098238,-3.72834167185421,"No"
"CPLANE2",0.458480022879518,5.04917701500961,2.25814869372053,0.0263324518353151,0.320255324620929,-3.73019522154677,"No"
"ATIC",0.589059507783258,9.59531346423653,2.25784597283465,0.0263520744234111,0.320255324620929,-3.73081656524736,"No"
"JAG2",-0.90470334436999,6.84979869442361,-2.2577322283402,0.0263594507433474,0.320255324620929,-3.73105001010952,"No"
"HOXD10",-1.0901657017197,5.20728891942598,-2.25763686066036,0.0263656367262596,0.320255324620929,-3.73124573104653,"No"
"OR2C1",-0.339732285300268,3.83687042918165,-2.25739396039142,0.0263813981063572,0.320255324620929,-3.73174419661164,"No"
"POR",0.873669444782851,7.10349614458029,2.25704209830031,0.026404244508582,0.320255324620929,-3.73246618268441,"No"
"GALE",0.651467623106891,6.17996966896777,2.25675777244143,0.0264227184765424,0.320255324620929,-3.73304951807523,"No"
"HEATR3",0.696983227581368,6.30556805800246,2.25669749050513,0.0264266367314309,0.320255324620929,-3.73317318674874,"No"
"GABPB1-IT1",-0.764889209485663,5.28006852511067,-2.25570550028531,0.0264911882618095,0.320586287487354,-3.73520783777376,"No"
"YWHAB",0.443351558367539,11.2453204512133,2.25554927334031,0.0265013669898126,0.320586287487354,-3.73552819924779,"No"
"MAPK1",0.457814298554587,6.10335374563137,2.25540646466592,0.0265106744754789,0.320586287487354,-3.7358210277535,"No"
"STK32C",0.509967849308438,5.53542372156496,2.25441485429346,0.0265753814024973,0.320989188557769,-3.73785386573199,"No"
"GGPS1",0.810117233875267,8.29733574203977,2.25431571934324,0.0265818580119799,0.320989188557769,-3.73805705237231,"No"
"MSANTD2-AS1",-0.494100534341301,3.8393132583451,-2.25387499293866,0.0266106679957159,0.321108373807379,-3.73896026752212,"No"
"FUNDC1",0.700677594317383,8.05958613776313,2.25346373050645,0.0266375766648277,0.321204462855967,-3.73980295829085,"No"
"PTGER4",-0.683722680086531,6.24324773149063,-2.2527971227642,0.0266812431804954,0.3215023431998,-3.74116857002455,"No"
"YIPF1",0.780583041490451,7.8633607913211,2.25178674419188,0.0267475484149722,0.322071881542713,-3.74323774558029,"No"
"PHF23",0.49979255384764,7.25207413788736,2.25149832247669,0.0267665023648509,0.322071881542713,-3.74382825910595,"No"
"ABCC1",0.887850385736217,7.2335142971292,2.2497026865831,0.0268847699626557,0.323245750473939,-3.74750312473544,"No"
"CDH5",-0.874717033573867,6.47441956891835,-2.24943876529961,0.026902191454449,0.323245750473939,-3.74804303414823,"No"
"AURKAIP1",0.374995538403788,6.59108744821934,2.24864204916354,0.0269548429467464,0.323468650885958,-3.74967255175705,"No"
"TOMM7",-0.558101318970815,11.2831028456634,-2.24825896082655,0.026980191763526,0.323468650885958,-3.75045589675874,"No"
"RALA",0.679995177014769,9.06264623103562,2.24814640124326,0.0269876437657488,0.323468650885958,-3.750686037791,"No"
"FOXP2",-0.858105108158123,4.27518659166147,-2.24800422438027,0.0269970591602944,0.323468650885958,-3.75097672011828,"No"
"KDELR3",1.25242142885322,7.42640254358417,2.2469470790165,0.0270671570614998,0.323832057258268,-3.75313755399314,"No"
"ZBTB41",0.993073471349768,8.23560935228045,2.24665834906237,0.0270863301050909,0.323832057258268,-3.75372756872172,"No"
"GEN1",0.876745664872281,5.34985057661897,2.24600057962494,0.027130053630276,0.323832057258268,-3.75507145752874,"No"
"LOC114224",-0.760023561784668,6.98138002728013,-2.24556782425152,0.0271588536880364,0.323832057258268,-3.75595542919269,"No"
"RIDA",0.762614438078717,6.0695101336664,2.24548288890644,0.0271645093198423,0.323832057258268,-3.7561289053548,"No"
"LOC105369477",-0.66590946093613,4.34406711089688,-2.24545151606546,0.0271665986200157,0.323832057258268,-3.75619298132547,"No"
"ARHGEF17",-0.487413162046214,6.95021331050372,-2.24511683904011,0.0271888954873641,0.323832057258268,-3.75687647698069,"No"
"SMS",0.853870387200459,9.18113526204769,2.24490644219633,0.0272029207724998,0.323832057258268,-3.75730611448527,"No"
"ADH5",-0.554303720693365,8.68510441855616,-2.24486942058993,0.0272053893300871,0.323832057258268,-3.75738171015799,"No"
"TBCCD1",0.599093341925647,6.54545659140338,2.24467440850781,0.0272183957528036,0.323832057258268,-3.75777989363133,"No"
"FAM199X",0.565350121627367,6.83403888487501,2.24438030350395,0.0272380215415771,0.323836549269916,-3.75838035080014,"No"
"SASH1",-0.985165584672515,8.15843325642497,-2.24409644873592,0.0272569750978041,0.323836549269916,-3.75895981428105,"No"
"SRPK1",0.824879766913145,7.58060731233789,2.24320799592431,0.0273163736828267,0.323970534116106,-3.76077308780834,"No"
"ZNF710",0.359052036134464,5.28855030229748,2.2430593911755,0.0273263199084292,0.323970534116106,-3.76107631792895,"No"
"TMEM104",0.440090901681079,5.95548705281963,2.24275624229309,0.0273466197370247,0.323970534116106,-3.76169484215117,"No"
"TNS1",-0.637167277825339,6.69790493595012,-2.24268714166543,0.0273512487889628,0.323970534116106,-3.76183581993089,"No"
"CHCHD1",0.669740353989491,9.32867118087793,2.24224917118625,0.0273806044225942,0.323970534116106,-3.76272926905501,"No"
"TLCD1",1.54660799168052,6.95400898344637,2.24221486166258,0.0273829052370167,0.323970534116106,-3.76279925309097,"No"
"ARL4A",-1.23556802904351,8.39693936594423,-2.24182698092483,0.0274089285172546,0.324052283180987,-3.76359037994561,"No"
"NSDHL",0.847368471726772,6.63687570824432,2.24141322080134,0.0274367119757562,0.324154714172104,-3.76443415650112,"No"
"ESM1",0.993525540947263,4.77367509182106,2.24070489109983,0.0274843327372711,0.324491209768589,-3.76587832390027,"No"
"CIAO3",0.502130413959604,6.59857109884255,2.23993584608578,0.0275361174193637,0.324876363763321,-3.76744581986843,"No"
"AMPD3",0.460001875796356,5.21343239950162,2.23926446677245,0.0275813955766995,0.324919566071577,-3.7688138584693,"No"
"EGFL8",-0.671109589405373,5.7048472820421,-2.23902626762923,0.0275974755278634,0.324919566071577,-3.76929913813124,"No"
"TAF13",0.686943021097543,6.32817572668718,2.23898899382176,0.0275999924895844,0.324919566071577,-3.76937507136132,"No"
"PDRG1",0.77543631132832,7.93248699700402,2.23874552055113,0.0276164382864895,0.324919566071577,-3.76987104109064,"No"
"MTERF3",0.871547978084456,8.69013091291079,2.23748432305092,0.0277017655091536,0.325697456617331,-3.7724394079468,"No"
"ROPN1",-2.88139020794134,5.02040629684661,-2.23683593512201,0.0277457225451145,0.325844667135182,-3.77375931671295,"No"
"LBX2-AS1",0.693270975943334,5.40722266546943,2.23621141834907,0.0277881190469598,0.325844667135182,-3.77503030950515,"No"
"DBNDD1",1.24371258330771,5.64432387852698,2.23619125809956,0.0277894886092331,0.325844667135182,-3.7750713336137,"No"
"MEF2C",-0.909221794268941,6.41061946206197,-2.23616660219031,0.0277911636591644,0.325844667135182,-3.77512150549637,"No"
"SENP6",-0.566702482510697,6.75541781331073,-2.23511911332613,0.0278624087655108,0.326454235114354,-3.77725256747323,"No"
"FAM72C",1.90306181768412,7.1810587543259,2.23468739203816,0.0278918189029574,0.326573133757417,-3.77813062339928,"No"
"UBE2D1",0.704953649302613,6.58223627164208,2.23358517280253,0.0279670287861376,0.327146241071578,-3.7803716858415,"No"
"TUBA1C",0.532634881951882,12.2645672045429,2.23340472092427,0.0279793588270489,0.327146241071578,-3.78073849176347,"No"
"VPS29",0.340185797779704,7.70958724858933,2.23273212139459,0.0280253586502793,0.327458256758674,-3.78210545747206,"No"
"DLAT",0.798460219997143,7.04138138600917,2.23199221263266,0.0280760383588347,0.327824486457082,-3.78360879630394,"No"
"WIPF3",-1.04408851758592,5.14255353669541,-2.23129721918459,0.0281237147295584,0.328155168289699,-3.78502047243562,"No"
"ACER1",0.363431587634897,3.50972006638229,2.23010748228667,0.0282054950255641,0.328586307122452,-3.78743616627433,"No"
"PDIA4",0.724938713004024,8.74835446876216,2.2300958335984,0.0282062967634131,0.328586307122452,-3.78745981260645,"No"
"AKAP8",-0.567444294186338,7.35317729613446,-2.22991409824371,0.0282188075480884,0.328586307122452,-3.78782871324655,"No"
"LSR",1.02596609361424,8.52720561757045,2.22939849613203,0.0282543284083773,0.328774113819923,-3.78887517695457,"No"
"GAS7",-0.809603316331256,6.01376297578804,-2.22906612646367,0.0282772467747774,0.328815117846074,-3.78954963863677,"No"
"VSIG2",-0.925898063219238,4.84035577165727,-2.22817889242262,0.0283385052735016,0.329183120840185,-3.79134962090315,"No"
"UBAP2L",0.538772766134021,7.10192959259964,2.22804548164775,0.0283477265793719,0.329183120840185,-3.79162022372049,"No"
"DAPK3",0.481412421308037,5.3152704730041,2.22712866519562,0.0284111677246042,0.329475386924591,-3.79347945144035,"No"
"GON7",0.71841003278102,7.21714338456952,2.22712008320507,0.0284117621613633,0.329475386924591,-3.79349685178388,"No"
"UCHL5",0.719202047014172,6.42466989676737,2.225952141576,0.028492762016258,0.329944174280664,-3.79586434466264,"No"
"SPRING1",0.626391460295107,6.36099909764975,2.22556505248488,0.0285196522514532,0.329944174280664,-3.7966487549589,"No"
"ELK1",0.514251851976334,5.94899140583873,2.22521527981833,0.0285439693043411,0.329944174280664,-3.79735744142632,"No"
"NAV2",-1.25865710706873,6.41224252477813,-2.22494987476568,0.0285624330258658,0.329944174280664,-3.7978951215091,"No"
"IL22RA1",-0.369645129156719,3.5687995105701,-2.22491841518511,0.0285646223017397,0.329944174280664,-3.79795885120791,"No"
"LTB4R2",-0.488593838590059,3.99525703518057,-2.22485617405777,0.0285689541019237,0.329944174280664,-3.79808493470216,"No"
"SLC39A9",0.46711534228117,5.79612051904633,2.22415452548163,0.0286178265898776,0.330283616068608,-3.79950606523229,"No"
"GALNT15",-1.35263324916812,4.88361823881243,-2.22363622377423,0.0286539752614678,0.330475848015595,-3.80055558539599,"No"
"CAPN15",0.501404112123752,4.87464274533923,2.22256250356198,0.0287289884960586,0.331115751843765,-3.80272909050179,"No"
"CMTM7",-1.12714378080168,6.49036982042151,-2.2219890894093,0.028769119256007,0.331190576767217,-3.80388945510429,"No"
"GTSF1L",0.380635401408822,3.90158764970908,2.22151482888487,0.028802347750242,0.331190576767217,-3.80484897006418,"No"
